기관명,과정명,회차,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,6개월후_취업률,만족도_평균점수,만족도_응답자수,개강일,종강일,직종,훈련유형,훈련시간,주소
대한상공회의소,SAP Young Next Cloud Academy,8,25,25,25,24,25.0,25,91.7,87.8,23,2022-12-26,2023-06-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,9,25,25,25,25,25.0,25,96.0,93.3,24,2022-12-26,2023-06-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,10,25,25,25,22,25.0,25,81.8,95,24,2022-12-26,2023-06-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,11,25,25,25,22,25.0,25,81.8,90.8,24,2022-12-26,2023-06-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,12,25,25,25,24,25.0,25,87.5,95.2,25,2022-12-26,2023-06-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
에이아이아카데미학원,클라우드기반 AI 서비스 개발자 양성과정,1,30,19,19,12,15.5,해당 정보 없음,100.0,95,12,2022-06-27,2022-12-23,응용SW엔지니어링(20010202),K-디지털 트레이닝,992,(06134) 서울특별시 강남구 역삼동 강남대로94길 20 삼오빌딩 7층
에이아이아카데미학원,클라우드기반 AI 서비스 개발자 양성과정,2,30,12,12,8,15.5,19,75.0,90,4,2022-10-17,2023-04-11,응용SW엔지니어링(20010202),K-디지털 트레이닝,992,(06134) 서울특별시 강남구 역삼동 강남대로94길 20 삼오빌딩 7층
더조은컴퓨터아카데미 종로,AI활용 빅데이터 분석 및 응용 소프트웨어 개발자,2,30,8,8,7,8.0,29,42.9,97.1,7,2022-06-30,2022-12-29,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
(주)솔데스크,그래픽 기반의 실시간 AI서비스를 활용한 cross-platform 개발자 양성과정,1,30,22,22,18,17.33,해당 정보 없음,72.2,91.8,17,2022-07-26,2023-01-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,그래픽 기반의 실시간 AI서비스를 활용한 cross-platform 개발자 양성과정,2,30,17,17,13,17.33,22,61.5,94,10,2022-08-23,2023-03-30,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,그래픽 기반의 실시간 AI서비스를 활용한 cross-platform 개발자 양성과정,3,30,13,13,12,17.33,17,50.0,95.4,13,2022-11-22,2023-05-19,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
중앙HTA IT교육원,자바(Java)기반 컨테이너 애플리케이션 가상화를 통한 Cloud Office 구축 프로젝트 과정,1,20,19,19,16,23.0,해당 정보 없음,81.3,94.1,17,2022-08-08,2023-02-10,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,1000,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층
중앙HTA IT교육원,자바(Java)기반 컨테이너 애플리케이션 가상화를 통한 Cloud Office 구축 프로젝트 과정,2,30,30,30,27,23.0,19,44.400000000000006,92.5,24,2022-09-01,2023-03-03,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,1000,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층
중앙HTA IT교육원,자바(Java)기반 컨테이너 애플리케이션 가상화를 통한 Cloud Office 구축 프로젝트 과정,3,30,25,25,22,23.0,30,45.5,90.5,19,2022-10-11,2023-04-10,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,1000,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층
중앙HTA IT교육원,자바(Java)기반 컨테이너 애플리케이션 가상화를 통한 Cloud Office 구축 프로젝트 과정,4,30,18,18,14,23.0,25,71.4,90,16,2022-10-31,2023-04-27,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,1000,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층
주식회사멋쟁이사자처럼,멋쟁이사자처럼 앱/iOS 스쿨,1,90,90,90,79,90.0,해당 정보 없음,25.400000000000002,92.1,84,2022-09-14,2023-02-17,응용SW엔지니어링(20010202),K-디지털 트레이닝,800,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 블록체인 스쿨,1,80,70,70,44,70.0,해당 정보 없음,38.6,83.4,59,2022-09-14,2023-01-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 백엔드 스쿨,1,90,90,90,63,90.0,해당 정보 없음,50.8,86.7,69,2022-06-15,2022-11-11,응용SW엔지니어링(20010202),K-디지털 트레이닝,800,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 백엔드 스쿨,2,90,90,90,71,90.0,90,40.8,86.7,75,2022-09-19,2023-02-17,응용SW엔지니어링(20010202),K-디지털 트레이닝,800,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
이젠아카데미 DX교육센터,AWS 프론트엔드 풀스택 웹서비스개발(데이터분석 플랫폼),1,25,25,25,19,25.0,해당 정보 없음,73.7,80,20,2022-09-22,2023-04-18,응용SW엔지니어링(20010202),K-디지털 트레이닝,860,"(03189) 서울특별시 종로구 우정국로2길 37(관철동, 청문학원) 5층,6층"
대한상공회의소,[마이크로소프트] Microsoft AI School,1,30,19,19,13,21.33,해당 정보 없음,46.2,77.1,14,2022-09-30,2023-03-22,응용SW엔지니어링(20010202),K-디지털 트레이닝,956,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[마이크로소프트] Microsoft AI School,2,30,23,23,18,21.33,19,27.8,78.8,17,2022-09-30,2023-03-22,응용SW엔지니어링(20010202),K-디지털 트레이닝,956,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[마이크로소프트] Microsoft AI School,3,30,22,22,16,21.33,23,12.5,70,16,2022-09-30,2023-03-22,응용SW엔지니어링(20010202),K-디지털 트레이닝,956,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
하이미디어아카데미인재개발원,React.js와 Springboot를 활용한 자바 풀스택 개발자,1,30,30,30,22,29.67,해당 정보 없음,45.5,95.5,22,2022-10-04,2023-03-22,응용SW엔지니어링(20010202),K-디지털 트레이닝,900,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층"
하이미디어아카데미인재개발원,React.js와 Springboot를 활용한 자바 풀스택 개발자,2,30,29,29,25,29.67,30,44.0,78.4,25,2022-11-01,2023-04-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,900,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층"
하이미디어아카데미인재개발원,React.js와 Springboot를 활용한 자바 풀스택 개발자,3,30,30,30,25,29.67,29,52.0,94.8,23,2022-12-19,2023-06-09,응용SW엔지니어링(20010202),K-디지털 트레이닝,900,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층"
그린컴퓨터아트학원,『기업연계 프로젝트형』 웹디자인(웹퍼블리셔)&프론트엔드 SW개발자 양성,1,20,20,20,16,20.0,해당 정보 없음,43.8,93.8,16,2022-10-27,2023-04-19,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03192) 서울특별시 종로구 수표로 96 (관수동 국일관드림펠리스) 2층, 5층 일부 그린컴퓨터아트학원"
그린컴퓨터아트학원,『기업연계 프로젝트형』 웹디자인(웹퍼블리셔)&프론트엔드 SW개발자 양성,2,20,20,20,20,20.0,20,70.0,96.7,18,2022-11-29,2023-05-23,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03192) 서울특별시 종로구 수표로 96 (관수동 국일관드림펠리스) 2층, 5층 일부 그린컴퓨터아트학원"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 프론트엔드 스쿨,3,70,70,70,63,93.33,60,52.4,95.2,66,2022-03-28,2022-08-01,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 프론트엔드 스쿨,4,100,100,100,97,93.33,70,49.5,97.3,98,2022-08-29,2023-01-06,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 프론트엔드 스쿨,5,110,110,110,94,93.33,100,35.1,89.9,103,2022-11-28,2023-03-29,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
케이지에듀원 아이티뱅크종로학원,하이브리드 및 멀티클라우드 아키텍트 양성 과정,1,25,19,19,15,19.0,해당 정보 없음,73.4,85.3,15,2022-11-28,2023-04-25,IT시스템관리(20010301),K-디지털 트레이닝,800,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층
더조은컴퓨터아카데미 종로,기계설계와 스마트팩토리 MES 개발자 양성_by 카티아/자바/파이썬/IOT 활용,1,20,5,5,4,5.0,해당 정보 없음,50.0,93.3,3,2022-11-28,2023-06-15,시스템SW엔지니어링(20010208),K-디지털 트레이닝,1060,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
